name,id,wikipedia_,gender,scale,length
Avenida Intendente Francisco Rabanal,"321398333",,Male,"-0.5",894.956735479795
Avenida Intendente Francisco Rabanal,"321398334",,Male,"-0.5",118.440879165843
Avenida Intendente Francisco Rabanal,"321398335",,Male,"-0.5",340.166449453612
Carlos Berg,"321398338",,Male,"-0.99",14.9156389441241
Carlos Berg,"321398339",,Male,"-0.99",55.2424510843461
Avenida Sáenz,"321750770",,Male,"-1.0",208.82520154049
Avenida Intendente Francisco Rabanal,"321750771",,Male,"-0.5",1011.39892647925
Avenida Intendente Francisco Rabanal,"321750772",,Male,"-0.5",249.829335370934
Alberti,"321937978",,Male,"-1.0",12.1431891394326
Avenida Juan de Garay,"321937979",,Male,"-0.99",198.384402814444
Avenida Juan de Garay,"321937980",,Male,"-0.99",89.9611428036333
Avenida Juan de Garay,"321937981",,Male,"-0.99",143.604394973955
Avenida Juan de Garay,"321937982",,Male,"-0.99",147.061415374524
Avenida Juan de Garay,"321937983",,Male,"-0.99",696.675097178883
Avenida Juan de Garay,"321937986",,Male,"-0.99",217.911528406825
Avenida Juan de Garay,"321937987",,Male,"-0.99",266.959602278804
Avenida Juan de Garay,"321937988",,Male,"-0.99",271.291097878005
Avenida Juan de Garay,"321937989",,Male,"-0.99",279.247499367803
Salcedo,"322402707",,Male,"-0.5",885.39496888727
Avenida General Francisco Fernández de La Cruz,"322588819",,Male,"-1.0",113.193413182864
Avenida General Francisco Fernández de La Cruz,"322588820",,Male,"-1.0",105.978600769342
Avenida General Francisco Fernández de La Cruz,"322588821",,Male,"-1.0",121.68300457376
Avenida General Francisco Fernández de La Cruz,"322588822",,Male,"-1.0",129.961690912569
Avenida General Francisco Fernández de La Cruz,"322588823",,Male,"-1.0",104.617422537591
Castro,"322588825",,Male,"-0.5",583.155492063704
Avenida General Francisco Fernández de La Cruz,"322784637",,Male,"-1.0",55.7010406582502
Avenida General Francisco Fernández de La Cruz,"322784638",,Male,"-1.0",65.4899901011405
Avenida General Francisco Fernández de La Cruz,"322784639",,Male,"-1.0",58.2204116824335
Avenida General Francisco Fernández de La Cruz,"322784640",,Male,"-1.0",45.9340385580568
Avenida General Francisco Fernández de La Cruz,"322784641",,Male,"-1.0",61.6054185618561
Avenida General Francisco Fernández de La Cruz,"322784642",,Male,"-1.0",55.1900440655316
Avenida General Francisco Fernández de La Cruz,"322784643",,Male,"-1.0",110.26628133273
Avenida General Francisco Fernández de La Cruz,"322784644",,Male,"-1.0",51.8232434039042
Avenida General Francisco Fernández de La Cruz,"322784645",,Male,"-1.0",105.774054740107
Avenida General Francisco Fernández de La Cruz,"322784646",,Male,"-1.0",108.402287572649
Agustín de Vedia,"322978461",,Male,"-0.42",193.852959821208
Agustín De Vedia,"322978466",,Male,"-0.42",427.661067894396
Avenida Perito Moreno,"322978471",,Male,"-0.5",1383.05434336718
Avenida Perito Moreno,"322978476",,Male,"-0.5",54.762376060306
Avenida Perito Moreno,"322978477",,Male,"-0.5",142.488110853387
Avenida General Francisco Fernández de La Cruz,"322978480",,Male,"-1.0",554.759355072239
Avenida General Francisco Fernández de La Cruz,"322978481",,Male,"-1.0",135.29661607871
Avenida General Francisco Fernández de La Cruz,"322978482",,Male,"-1.0",95.8238644691969
Avenida General Francisco Fernández de La Cruz,"322978483",,Male,"-1.0",49.2001422745164
Avenida General Francisco Fernández de La Cruz,"322978484",,Male,"-1.0",109.329333878357
Avenida General Francisco Fernández de La Cruz,"322978485",,Male,"-1.0",135.342993747572
Avenida General Francisco Fernández de La Cruz,"322978486",,Male,"-1.0",159.561747733007
Avenida General Francisco Fernández de La Cruz,"322978487",,Male,"-1.0",91.5388494883575
Avenida General Francisco Fernández de La Cruz,"322978488",,Male,"-1.0",33.3154483031155
Avenida General Francisco Fernández de La Cruz,"322978489",,Male,"-1.0",110.51982984075
Avenida General Francisco Fernández de La Cruz,"322978490",,Male,"-1.0",133.411555031775
Avenida General Francisco Fernández de La Cruz,"322978491",,Male,"-1.0",53.9703831377999
Avenida General Francisco Fernández de La Cruz,"322978492",,Male,"-1.0",59.2233241967009
Avenida General Francisco Fernández de La Cruz,"322978493",,Male,"-1.0",130.773522490977
Avenida General Francisco Fernández de La Cruz,"322978494",,Male,"-1.0",60.1484017501242
Carlos Berg,"322978495",,Male,"-0.99",485.634382357583
Avenida General Francisco Fernández de La Cruz,"323175160",,Male,"-1.0",34.0880921216388
Marcelo Gamboa,"323459720",,Male,"-0.5",158.479035704029
Avenida Varela,"323566946",,Male,"-0.5",25.7497316205557
Avenida General Francisco Fernández de La Cruz,"323566948",,Male,"-1.0",142.326270750458
Avenida General Francisco Fernández de La Cruz,"323566949",,Male,"-1.0",174.38107284447
Avenida General Francisco Fernández de La Cruz,"323566951",,Male,"-1.0",141.826384471874
Avenida General Francisco Fernández de La Cruz,"323566952",,Male,"-1.0",399.532955809776
Avenida General Francisco Fernández de La Cruz,"323566953",,Male,"-1.0",128.147939698976
San Pedrito,"323566962",,Male,"-1.0",428.328788483103
Avenida General Francisco Fernández de La Cruz,"323919716",,Male,"-1.0",247.531703554802
Avenida General Francisco Fernández de La Cruz,"323919717",,Male,"-1.0",128.538608574444
Martínez Castro,"323919721",,Male,"-0.5",755.56905593073
Avenida General Francisco Fernández de La Cruz,"323925167",,Male,"-1.0",429.648514509902
Avenida General Francisco Fernández de La Cruz,"323925168",,Male,"-1.0",172.864758093199
Avenida General Francisco Fernández de La Cruz,"323925169",,Male,"-1.0",53.6901872585201
Ana Díaz,"324162314",https://es.wikipedia.org/wiki/Ana_D%C3%ADaz,Female,"1.0",332.568921063266
Ana Díaz,"324162316",https://es.wikipedia.org/wiki/Ana_D%C3%ADaz,Female,"1.0",19.148804950706
Avenida General Francisco Fernández de La Cruz,"324162317",,Male,"-1.0",930.862097504608
Avenida General Francisco Fernández de La Cruz,"324162319",,Male,"-1.0",113.915617176918
Avenida General Francisco Fernández de La Cruz,"324162321",,Male,"-1.0",114.967326244825
Avenida General Francisco Fernández de La Cruz,"324162324",,Male,"-1.0",114.306162561441
Avenida General Francisco Fernández de La Cruz,"324162325",,Male,"-1.0",113.789618458948
Avenida General Francisco Fernández de La Cruz,"324162326",,Male,"-1.0",85.7524437079262
Avenida General Francisco Fernández de La Cruz,"324162327",,Male,"-1.0",190.095210079858
Avenida General Francisco Fernández de La Cruz,"324162328",,Male,"-1.0",784.599111631729
Oliden,"324162344",,Male,"-0.5",781.593490487389
Bergantín General Belgrano,"324162358",,Male,"-0.5",264.262749068968
Avenida General Francisco Fernández de La Cruz,"324547207",,Male,"-1.0",341.985357732795
Carlos Pellegrini,"324768005",,Male,"-0.99",2044.7797844936
Avenida Rodolfo López,"324768941",,Male,"-0.5",1517.70576200265
República del Líbano,"324769701",,Male,"-0.37",1469.74910928946
Rodríguez Peña,"324771713",,Male,"-1.0",1484.59709637762
Avenida Los Quilmes,"324771714",,Male,"-0.5",1727.53649031237
Avenida Los Quilmes,"324772495",,Male,"-0.5",6.48383773160088
Avenida Lisandro de la Torre,"325125724",,Male,"-0.48",20.993715137499
Avenida Lisandro de la Torre,"325125725",,Male,"-0.48",277.696351753811
Avenida Sáenz,"325125727",,Male,"-1.0",11.6456651776157
Esteban de Luca,"325125730",,Male,"-0.5",781.189353123093
Profesor Doctor Pedro Chutro,"325125738",,Male,"-0.5",219.007180514115
Zavaleta,"325125741",,Male,"-0.5",34.0361706222895
Alfredo L. Palacios,"325838278",,Male,"-0.99",41.6256850188677
Alfredo L. Palacios,"325838282",,Male,"-0.99",532.450894643743
Ana María Janer,"325838288",https://es.wikipedia.org/wiki/Anna_Maria_Janer_i_Anglarill,Female,"1.0",380.333099402422
Avenida Monseñor Rodolfo Bufano,"325838304",,Male,"-0.5",172.796008079706
Avenida Monseñor Rodolfo Bufano,"325838305",,Male,"-0.5",345.841680425561
Avenida Monseñor Rodolfo Bufano,"325838306",,Male,"-0.5",469.562365774486
Avenida Remedios de Escalada de San Martín,"325838307",https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,Female,"0.99",42.4147297176094
Avenida Remedios de Escalada de San Martín,"325838308",https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,Female,"0.99",86.6659356932809
Avenida Sáenz,"325838309",,Male,"-1.0",144.21267730292
Avenida Intendente Francisco Rabanal,"325838313",,Male,"-0.5",39.9387814707515
General Pintos,"325838327",,Male,"-0.5",471.171088976523
Juan Cristóbal Campion,"325838329",,Male,"-0.99",1549.29927416239
Juan Domingo Perón,"325838330",,Male,"-0.5",20.1969225848625
Juan Domingo Perón,"325838331",,Male,"-0.5",16.4334942283329
Avenida Remedios de Escalada de San Martín,"325838347",https://es.wikipedia.org/wiki/Mar%C3%ADa_de_los_Remedios_de_Escalada,Female,"0.99",313.030620524861
Soldado Juan Rava,"325838348",,Male,"-0.5",422.719002190297
Teniente General Eduardo Racedo,"325838351",,Male,"-0.5",10.3540040182928
Presidente Juan Domingo Perón,"325887390",,Male,"-0.99",884.982675919887
Avenida General Paz,"327179563",,Male,"-0.39",259.188876004751
Teniente General Luís Dellepiane,"327179564",,Male,"-0.5",110.614556657537
Hidalgo,"327524846",,Male,"-0.5",23.315271646309
Crámer,"327704252",,Male,"-0.5",1061.86625033929
Coronel Méndez,"328040803",,Male,"-1.0",278.462000704179
Avenida Presidente Sarmiento,"328225822",,Male,"-1.0",272.33821752125
Avenida Presidente Ramón S. Castillo,"328271157",,Male,"-0.89",59.8275225665496
Avenida Presidente Ramón S. Castillo,"328271158",,Male,"-0.89",296.576886542457
Aquino,"328506549",,Male,"-0.5",174.683771612622
Coronel Martiniano Chilavert,"328506554",,Male,"-1.0",17.862641846464
Teniente General Luís Dellepiane,"328506556",,Male,"-0.5",231.645108508052
Mariquita Sánchez de Thompson,"328506563",https://es.wikipedia.org/wiki/Mar%C3%ADa_S%C3%A1nchez_de_Thompson,Female,"0.84",568.526478312932
Timoteo Gordillo,"328506573",,Male,"-0.99",14.1485100425048
Timoteo Gordillo,"328506574",,Male,"-0.99",332.261795872415
Moises Lebenson,"328600775",,Male,"-0.5",158.986323935781
Avenida Emilio Castro,"328759201",,Male,"-0.5",124.42187297074
Avenida Emilio Castro,"328759202",,Male,"-0.5",86.7017585154489
Avenida Emilio Castro,"328759204",,Male,"-0.5",81.0899186853827
Avenida Emilio Castro,"328759206",,Male,"-0.5",40.69068816906
Avenida Emilio Castro,"328759207",,Male,"-0.5",126.33531824375
Avenida Emilio Castro,"328759209",,Male,"-0.5",91.7269345392409
Avenida Emilio Castro,"328759210",,Male,"-0.5",28.432974539245
Avenida Juan Bautista Alberdi,"328759211",,Male,"-0.99",114.329509995989
Avenida Juan Bautista Alberdi,"328759214",,Male,"-0.99",112.135238099779
Avenida Juan Bautista Alberdi,"328759215",,Male,"-0.99",144.389363319405
Avenida Juan Bautista Alberdi,"328759216",,Male,"-0.99",113.47006218558
Avenida Juan Bautista Alberdi,"328759217",,Male,"-0.99",56.8392446653615
Avenida Juan Bautista Alberdi,"328759218",,Male,"-0.99",115.022663526034
Avenida Juan Bautista Alberdi,"328759219",,Male,"-0.99",55.4798928908406
Avenida Juan Bautista Alberdi,"328759220",,Male,"-0.99",135.520043052788
Avenida Juan Bautista Alberdi,"328759222",,Male,"-0.99",586.551511375464
José Enrique Rodó,"328759270",,Male,"-0.39",1184.57250834746
José Enrique Rodó,"328759271",,Male,"-0.39",185.008672529215
Manuel Artigas,"328759272",,Male,"-0.5",129.601530673142
Manuel Artigas,"328759273",,Male,"-0.5",919.076770338982
Don Bosco,"329140784",,Male,"-1.0",609.584849715089
Quintino Bocayuva,"329233615",,Male,"-0.5",147.860901378475
Alberto Einstein,"329366389",,Male,"-1.0",45.9195220920798
Alberto Einstein,"329366390",,Male,"-1.0",86.0337779993827
Diógenes Taborda,"329366697",,Male,"-0.5",367.30994287609
Diógenes Taborda,"329366707",,Male,"-0.5",41.3796121401881
Avenida Díaz Vélez,"329602373",,Male,"-1.0",97.0698156057202
Avenida Raúl Scalabrini Ortiz,"329602374",,Male,"-0.5",101.138657629292
Soler,"329602375",,Male,"-0.5",24.3578627237271
Avenida General Paz,"329745107",,Male,"-0.39",337.904469431969
Avenida General Mosconi,"330061142",,Male,"-0.5",171.661608518541
Avenida Alicia Moreau de Justo,"330202197",https://es.wikipedia.org/wiki/Alicia_Moreau_de_Justo,Female,"1.0",254.030502708368
John F. Kennedy,"331758230",,Male,"-0.99",462.21163693011
Avenida San Martín,"331762041",,Male,"-0.5",148.808833141439
Avenida San Martín,"331762042",,Male,"-0.5",86.492255584789
Avenida San Martín,"331762043",,Male,"-0.5",73.1860403171633
Avenida San Martín,"331762044",,Male,"-0.5",220.619276026043
Diputado Torres,"331950359",,Male,"-1.0",121.513960339853
Gregoria Matorras de San Martín,"332396328",https://es.wikipedia.org/wiki/Gregoria_Matorras,Female,"0.49",305.532849671097
Adolfo Alsina,"333373300",,Male,"-0.5",949.693053434429
Avenida Almirante Brown,"333373301",,Male,"-0.49",130.731546728187
Ministro Brin,"333373304",,Male,"-1.0",107.408768315788
San José,"333373307",,Male,"-0.5",106.257505673007
Solís,"333373308",,Male,"-0.5",127.827740491533
Solís,"333373309",,Male,"-0.5",67.3530151650323
Wenceslao Villafañe,"333373310",,Male,"-1.0",16.755861443595
Wenceslao Villafañe,"333373311",,Male,"-1.0",10.3730138368754
Avenida Canónigo Miguel del Corro,"334120713",,Male,"-0.5",32.1837893734788
Agüero,"334329305",,Male,"-0.5",771.934181029229
Avenida Juan Bautista Alberdi,"334329306",,Male,"-0.99",134.566192662274
Avenida Manuel Ricardo Trelles,"334329307",,Male,"-0.5",127.38380459522
Avenida General San Martín,"334329309",,Male,"-0.44",557.42307717486
General Pedernera,"334329312",,Male,"-0.5",445.828498590588
Homero,"334329313",,Male,"-1.0",538.487029318828
Rafaela,"334329314",,Female,"1.0",163.413954484284
Rafaela,"334329315",,Female,"1.0",490.028800626837
White,"334329316",,Male,"-0.42",45.1031866051718
Álvarez Jonte,"334329317",,Male,"-0.34",123.521398973974
Avenida General San Martín,"334444850",,Male,"-0.44",417.584087372624
Lisandro de la Torre,"334444851",,Male,"-0.46",107.833853481138
Vito Donato Sabia,"334444857",,Male,"-0.49",114.560459719279
Vito Donato Sabia,"334444858",,Male,"-0.49",398.284879092065
Alicia Moreau de Justo,"334446745",https://es.wikipedia.org/wiki/Alicia_Moreau_de_Justo,Female,"1.0",815.64527169074
Alicia Moreau de Justo,"334446746",https://es.wikipedia.org/wiki/Alicia_Moreau_de_Justo,Female,"1.0",115.403090234022
Pedro M. De Aráoz,"334446747",,Male,"-0.5",255.333027493936
Avenida General San Martín,"334446750",,Male,"-0.44",134.441049566928
Coronel Ramón Lorenzo Falcón,"334446755",,Male,"-0.5",175.924634888776
General Pedernera,"334446756",,Male,"-0.5",869.584648981788
Lisandro de la Torre,"334446757",,Male,"-0.46",602.231209678393
Mozart,"334446758",,Male,"-0.5",441.341549401367
Salcedo,"334446764",,Male,"-0.5",1.52221498531801
Salcedo,"334446765",,Male,"-0.5",39.2292732913251
White,"334446766",,Male,"-0.42",107.964955565878
Avenida Asamblea,"334573428",,Male,"-0.5",53.560293076038
Santiago del Estero,"334573429",,Male,"-1.0",211.987848618787
O'Brien,"334573430",,Male,"-0.48",164.575598516285
Avenida Juan de Garay,"334573431",,Male,"-0.99",327.328335536068
Herrera,"334577885",,Male,"-0.5",986.830132951633
Manuel Ugarte,"335169966",,Male,"-0.5",22.1498429677871
Avenida Sáenz,"335301506",,Male,"-1.0",56.6883725187238
Avenida Sáenz,"335301507",,Male,"-1.0",77.9900177444334
Martín Miguel de Güemes,"335632054",,Male,"-0.5",94.4847926190852
Avenida Belgrano,"335801176",,Male,"-0.5",90.824978255585
Avenida Belgrano,"335801178",,Male,"-0.5",677.313335530716
Matheu,"335801181",,Male,"-0.5",951.750751306559
Sarmiento,"335806709",,Male,"-0.5",803.072774557227
Rodríguez Peña,"335806710",,Male,"-1.0",404.660178827623
Pasaje Cantilo,"336159918",,Male,"-0.5",134.911594066707
Teniente General Juan Domingo Perón,"336162149",,Male,"-0.5",792.736995057017
Teniente Coronel Gregorio Pomar,"336547906",,Male,"-0.5",153.961461746343
Avenida Intendente Esteban Crovara,"336900215",,Male,"-0.5",567.71413449641
Eustaquio Cambieses,"336936790",,Male,"-0.99",398.382739043782
Avenida Valentin Alsina,"337657193",,Male,"-0.67",23.7033966500757
Avenida Valentin Alsina,"337657194",,Male,"-0.67",262.604503612726
Avenida Doctor José María Ramos Mejía,"337719645",,Male,"-0.26",190.253562240905
Avenida Presidente Julio A. Roca,"338071341",,Male,"-0.5",209.34561890255
Juan Carlos Cruz,"338316497",,Male,"-0.99",121.41276090469
Pedro de Luján,"338334434",,Male,"-0.5",288.035067325361
Colón,"338641757",,Male,"-0.5",232.659068527507
José Luis Murature,"339079350",,Male,"-0.43",74.0845418340378
José Luis Murature,"339079351",,Male,"-0.43",550.694572810867
Octavio Mosotti,"339079352",,Male,"-0.5",359.100962850205
Presidente Torres y Tenorio,"339348634",,Male,"-0.74",115.57987093116
Pio Baroja,"339457551",,Male,"-0.5",516.59894205665
Carlos A. Bustos (no oficial),"340033890",,Male,"-0.99",18.0954703763451
Daniel B. Chanampa (no oficial),"340033891",,Male,"-0.5",132.091363689137
Ovidio Gómez (no oficial),"340033893",,Male,"-0.5",124.08531643744
Elpidio González,"340113454",,Male,"-0.5",704.551489525583
Coronel Murature,"340760822",,Male,"-1.0",832.540577876394
General Olazábal,"340760823",,Male,"-0.5",51.4276339159074
Avenida General Paz,"341964176",,Male,"-0.39",49.342053744538
Avenida Presidente Sarmiento,"342306631",,Male,"-1.0",114.483727111917
General Paz,"343919345",,Male,"-0.39",177.069416101593
Avenida Juan Bautista Justo,"344917419",,Male,"-0.99",75.1365759591379
Intendente Pedro Pablo Turner,"345827340",,Male,"-0.5",1102.33785956438
Juan Bautista Ambrosetti,"347351795",,Male,"-0.99",215.286050836262
Avenida Rosales,"347769654",,Male,"-0.47",123.02590550356
Capitán General Ramón Freire,"348072879",,Male,"-0.5",772.452434532631
Gascón,"348072902",,Male,"-0.5",183.473270562727
Moreno,"348072923",,Male,"-0.5",481.28566324904
Presidente Luis Sáenz Peña,"348072943",,Male,"-0.5",263.188490892011
Presidente José Evaristo Uriburu,"348072947",,Male,"-0.66",562.200332040031
Sarmiento,"348072960",,Male,"-0.5",405.95622101435
Sarmiento,"348072963",,Male,"-0.5",885.747066703181
Teniente General Juan Domingo Perón,"348072968",,Male,"-0.5",626.472997901638
Teniente General Juan Domingo Perón,"348072976",,Male,"-0.5",763.405677182395
Tomás Manuel de Anchorena,"348072981",,Male,"-0.5",157.585223747474
Tomás Manuel de Anchorena,"348072984",,Male,"-0.5",171.550320257368
Avenida Olimpo,"348078701",,Male,"-0.68",23.2047865684932
Avenida General Paz,"348687537",,Male,"-0.39",154.16841068167
Bernardo de Irigoyen,"349904428",,Male,"-0.5",262.609894700932
General Guido,"354333777",,Male,"-0.5",244.243259275315
General Paunero,"354369670",,Male,"-0.5",27.3528505364535
Fray Julián Lagos,"354664570",,Male,"-0.5",973.831478134046
Manuela Pedraza,"354725901",https://es.wikipedia.org/wiki/Manuela_Pedraza,Female,"1.0",11.8700743857072
Núñez,"354725902",,Male,"-0.5",15.0694556598975
Núñez,"354725903",,Male,"-0.5",318.219115182795
Julio Pérez,"356597129",,Male,"-0.5",99.4872694984145
Avenida Crámer,"356714966",,Male,"-0.5",112.208219332868
Aristóbulo del Valle,"357012679",,Male,"-0.77",285.188089061025
Martín J. Haedo,"357012697",,Male,"-0.47",29.6947159729744
General Julio Argentino Roca,"357012698",,Male,"-0.5",35.535583571291
Santa Rosa,"357012699",https://es.wikipedia.org/wiki/Rosa_de_Lima_(santa),Female,"0.98",164.894021512679
Agustín Álvarez,"357023026",,Male,"-1.0",758.13794177007
General Juan Lavalle,"357023040",,Male,"-0.5",7.72117068859544
General Lavalle,"357023041",,Male,"-0.5",16.1521159980704
General Las Heras,"357023049",,Male,"-0.5",638.376271491221
Miguel de Azcuénaga,"357023068",,Male,"-1.0",217.464289401667
Franklin D. Roosevelt,"357218759",,Male,"-0.49",345.873438729488
Avenida Álvarez Jonte,"358289057",,Male,"-0.34",298.536526001586
Cardoso,"358292124",,Male,"-1.0",133.043392213187
Avenida General Güemes,"358378743",,Male,"-0.5",142.994827246736
General Carlos M. de Alvear,"359851344",,Male,"-0.5",36.3805440018332
General Julio Argentino Roca,"360085689",,Male,"-0.5",431.979835514252
Avenida Presidente Ramón S. Castillo,"360148234",,Male,"-0.89",883.654697967214
Avenida Presidente Sarmiento,"360381939",,Male,"-1.0",72.7609380136331
Antonio Luis Berutti,"360389683",,Male,"-0.5",362.010837668035
José Otamendi,"360422669",,Male,"-0.3",93.4629295829894
José C. Palma,"360621750",,Male,"-0.28",95.7704438986202
Doctor Luis Murature,"360621751",,Male,"-0.5",319.654597264569
General Pedernera,"360621752",,Male,"-0.5",53.3817549108098
Teniente Coronel Lafuente,"360729185",,Male,"-0.5",1162.97075836926
Blanco Encalada,"360756052",,Male,"-0.45",79.5383697024153
Puente General Jose Maria Paz,"360942888",,Male,"-0.79",404.169837190458
Adolfo Alsina,"361044091",,Male,"-0.5",36.7377017620023
Presidente Raul Alfonsin,"362065023",,Male,"-1.0",164.805054550229
Presidente Raul Alfonsin,"362065024",,Male,"-1.0",295.927163599513
Ángel Justiniano Carranza,"362337775",,Male,"-0.5",852.75322499057
Presidente Arturo Umberto Illia,"362811279",,Male,"-0.5",1512.98671301153
Presidente Raul Alfonsin,"362811854",,Male,"-1.0",15.9794908984536
Juan Manuel de Rosas,"362998454",,Male,"-0.99",70.7421857147176
Juan Manuel de Rosas,"362998455",,Male,"-0.99",88.5308431617785
Avenida Juan Bautista Alberdi,"363177524",,Male,"-0.99",599.125486896837
Cañada de Gómez,"363177534",,Male,"-1.0",292.051780900757
Pasaje Bermejo,"363212541",,Male,"-0.5",55.7287169188385
Eva Perón,"363347855",https://es.wikipedia.org/wiki/Eva_Per%C3%B3n,Female,"1.0",146.429340574743
Pasaje Santa Ana,"363474945",https://es.wikipedia.org/wiki/Ana_(madre_de_Mar%C3%ADa),Female,"0.94",80.6656413812319
Ana María Janer,"363539304",https://es.wikipedia.org/wiki/Anna_Maria_Janer_i_Anglarill,Female,"1.0",18.9074207219092
Franklin Delano Roosevelt,"363539305",,Male,"-0.49",296.589683525155
Franklin D. Roosevelt,"363539306",,Male,"-0.49",81.6753280013438
General Pintos,"363539307",,Male,"-0.5",372.959419310794
General Pintos,"363539308",,Male,"-0.5",24.1822974859897
General Pintos,"363539309",,Male,"-0.5",39.7116952620186
Juan XXIII,"363539310",,Male,"-0.99",85.3761985352021
Roberto M. Ortiz,"363539313",,Male,"-0.99",35.4684550100139
San Fernando,"363539314",,Male,"-0.44",86.8487638472953
Castro Barros,"363655484",,Male,"-0.5",81.7021889685041
Avenida Lisandro de la Torre,"364056372",,Male,"-0.48",148.47466720905
José León Suárez,"364056377",,Male,"-0.3",1439.29052316081
Tabaré,"364056383",,Male,"-0.5",217.562616711292
Tabaré,"364056384",,Male,"-0.5",691.284314999631
Timoteo Gordillo,"364056385",,Male,"-0.99",323.500075837995
Timoteo Gordillo,"364056386",,Male,"-0.99",265.165600354118
Avenida Emilio Castro,"364599048",,Male,"-0.5",39.4362282601028
Avenida Emilio Castro,"364599049",,Male,"-0.5",30.8785605529192
Avenida Emilio Castro,"364599050",,Male,"-0.5",58.8250360649072
Avenida Emilio Castro,"364599051",,Male,"-0.5",53.6768500276725
Avenida Emilio Castro,"364710068",,Male,"-0.5",45.6926942876143
Avenida Emilio Castro,"364710069",,Male,"-0.5",15.9286409177773
Avenida Emilio Castro,"364710071",,Male,"-0.5",99.9898146390793
Avenida Emilio Castro,"364710073",,Male,"-0.5",68.890494516537
Coronel Ramón Lorenzo Falcón,"364713235",,Male,"-0.5",159.944846719779
Enzo Bordabehere,"364713237",,Male,"-0.5",133.270680748592
General José Gervasio Artigas,"364713242",,Male,"-0.42",84.1379124919586
Puente Julio Cortázar,"364713244",,Male,"-0.5",276.394996721804
Avenida Emilio Castro,"365936512",,Male,"-0.5",205.008806480879
Salvador Soreda,"366046521",,Male,"-0.5",1202.37673090016
Gobernador Carlos Tejedor,"367037359",,Male,"-0.5",16.7553127407126
Gobernador Carlos Tejedor,"367037360",,Male,"-0.5",470.329348312047
Padre Enrique Contardi,"367180485",,Male,"-0.5",78.2568919673726
Avenida Monroe,"367372237",,Male,"-0.45",95.5842368403117
Avenida Monroe,"367372238",,Male,"-0.45",67.1516021989665
Santiago de las Carreras,"367718460",,Male,"-1.0",147.481400409786
Thorne,"368708708",,Male,"-0.5",88.2838735193309
Agustín Álvarez,"368856628",,Male,"-1.0",174.204314467359
General Juan Lavalle,"368856630",,Male,"-0.5",168.378436682899
General Las Heras,"368856631",,Male,"-0.5",12.6082855103357
Ana María Janer,"369606552",https://es.wikipedia.org/wiki/Anna_Maria_Janer_i_Anglarill,Female,"1.0",311.58081294769
Ana María Janer,"369606553",https://es.wikipedia.org/wiki/Anna_Maria_Janer_i_Anglarill,Female,"1.0",313.925593997506
Luis Guanella,"369606555",,Male,"-0.5",310.390323602872
José Alico,"369613304",,Male,"-0.3",96.0778832401855
Juan Agustín García,"369620459",,Male,"-0.5",593.795133379911
Sánchez,"369953280",,Male,"-0.5",144.91048003033
Sánchez,"369953281",,Male,"-0.5",134.288262104275
Sánchez,"369953282",,Male,"-0.5",606.626626744568
Almirante Francisco José Seguí,"369956093",,Male,"-0.5",433.514208662342
Carlos Villate,"370267927",,Male,"-0.99",666.706229821881
Carlos Villate,"370267928",,Male,"-0.99",149.346977697661
Luis Guanella,"370374747",,Male,"-0.5",243.742802745903
Moctezuma,"370382264",,Male,"-0.44",104.42895455744
Luis Guanella,"370543281",,Male,"-0.5",69.616574843992
Luis Guanella,"370543282",,Male,"-0.5",71.0641874093213
Lino Lagos,"370543283",,Male,"-0.5",50.6310369592595
Lino Lagos,"370545813",,Male,"-0.5",53.6896195686782
Blanco Encalada,"370683638",,Male,"-0.45",135.242199901535
Donovan,"370683639",,Male,"-0.5",842.702805290107
Blas Parera,"371537501",,Male,"-0.5",44.7369123530815
Brigadier General Juan Facundo Quiroga,"373685249",,Male,"-0.5",843.670182220688
Brigadier General Juan Facundo Quiroga,"373685251",,Male,"-0.5",12.2900079529544
Avenida Intendente Hernán M. Giralt,"373712816",,Male,"-0.29",69.8118100033991
Avenida Intendente Hernán M. Giralt,"373712817",,Male,"-0.29",77.5723945045541
Cecilia Grierson,"373712818",https://es.wikipedia.org/wiki/Cecilia_Grierson,Female,"1.0",66.6090895268979
Cecilia Grierson,"373712820",https://es.wikipedia.org/wiki/Cecilia_Grierson,Female,"1.0",66.9684759480758
Ema de La Barra,"373712826",https://es.wikipedia.org/wiki/Emma_de_la_Barra,Female,"0.96",87.9961331273472
Teodoro García,"374224416",,Male,"-0.5",552.247970803181
Amadeo Jacques,"375525981",,Male,"-0.5",44.9637950371036
Avenida Presidente Sarmiento,"375731272",,Male,"-1.0",104.100656568559
Avenida Bartolomé Mitre,"375751563",,Male,"-0.5",91.052506917063
Blanco Encalada,"375751569",,Male,"-0.45",380.451202987526
Blas Parera,"375751570",,Male,"-0.5",1774.73487086152
Carlos Calvo,"375751573",,Male,"-0.99",56.6606497540361
Carlos María de Alvear,"375751574",,Male,"-0.99",350.6529015011
Carlos Pellegrini,"375751575",,Male,"-0.99",347.850582070939
Florencio Varela,"375751576",,Male,"-0.5",239.657721850982
Florentino Ameghino,"375751577",,Male,"-0.99",233.397483618134
Florentino Ameghino,"375751578",,Male,"-0.99",709.467356545158
General Las Heras,"375751579",,Male,"-0.5",821.935162948485
