name,id,wikipedia_link,gender,scale,length
Plaça de Teresa Claramunt,"44011198",https://es.wikipedia.org/wiki/Teresa_Claramunt,Female,,20.5857686846728
Carrer de la Mare de Déu de Port,"44011199",,Female,,55.5382755602833
Carrer de Los Castillejos,"44029588",,Male,,132.271699723861
Carrer de Santa Coloma,"44197813",https://es.wikipedia.org/wiki/Columba_de_Sens,Female,,199.735028389327
Carrer del Doctor Santponç,"44197814",,Male,,160.588419642879
Avinguda del Cardenal Vidal i Barraquer,"44424583",,Male,,85.0927978584103
Avinguda del Cardenal Vidal i Barraquer,"44424584",,Male,,83.6430375866694
Carrer de Ciceró,"44506893",,Male,,78.7110876093094
Carrer de Miquel Àngel,"44507284",,Male,,489.749226952235
Carrer Major del Rectoret,"44619034",,Male,,116.369518823687
Avinguda de Joan Carles I,"44648522",,Male,,16.1171315606783
Carrer de Verdi,"44730457",,Male,,144.495637284056
Carrer de Verdi,"44730461",,Male,,86.3616935276851
Carrer d'Horaci,"44868698",,Male,,75.8674610249739
Carrer de Sant Joan de la Salle,"44868699",,Male,,336.23711441901
Carrer de Balmes,"44868702",,Male,,426.523219535621
Passeig de Santa Eularia,"44868703",https://es.wikipedia.org/wiki/Eulalia_de_Barcelona,Female,,12.3449482061391
Carrer del General Vives,"44868704",,Male,,205.061411634723
Carrer del General Vives,"44868705",,Male,,132.983376902449
Carrer d'Antonio Machado,"45113734",,Male,,38.7380872781881
Carrer d'Antonio Machado,"45113735",,Male,,134.483260268465
Carrer d'Antonio Machado,"45113736",,Male,,175.828545664638
Carrer de Miguel Hernández,"45116365",,Male,,62.5800006892234
Carrer de Federico García Lorca,"45116367",,Male,,388.520042653141
Carrer de Federico García Lorca,"45116373",,Male,,245.259522854822
Carrer de Miguel Hernández,"45116375",,Male,,170.875035702223
Carrer Miguel Hernández,"45117270",,Male,,4.41366873496643
Carrer de Miguel Hernández,"45117272",,Male,,273.229622669342
Carrer de Josep Samitier,"45185737",,Male,,160.397337975245
Carrer de Baldiri Reixac,"45185738",,Male,,229.747874473979
Carrer de Baldiri Reixac,"45185739",,Male,,76.4918611550346
Carrer de Roger,"45185740",,Male,,151.039852717335
Passatge de Jaume Roig,"45185741",,Male,,148.729651509906
Carrer de Violant d'Hongria Reina d'Arago,"45185742",https://es.wikipedia.org/wiki/Violante_de_Hungr%C3%ADa,Female,,258.655829372622
Carrer de Rodríguez,"45185747",,Male,,54.3010828087155
Carrer de Juan de Sada,"45185753",,Male,,141.329849002917
Carrer d'En Blanco,"45191454",,Male,,263.907390969049
Carrer de Vidal i Guasch,"45900995",,Male,,271.651481339413
Carrer de Vidal i Guasch,"45900996",,Male,,128.564484172127
Carrer de Jaume Pinent,"45938503",,Male,,21.0046179676692
Carrer de Sant Joan de Malta,"45949624",,Male,,81.647280759909
Passatge d'Antoni Gassol,"46714525",,Male,,136.454920718014
Carrer d'Andrade,"46714526",,Male,,134.713122020292
Ronda Sant Martí,"46800630",,Male,,205.234382699644
Carrer de Julian Besteiro,"46800631",,Male,,180.24502611805
Carrer de Sant Adrià,"46837601",,Male,,106.352194181401
Carrer de Sant Adrià,"46837656",,Male,,23.6701463933206
Carrer de Sant Adrià,"46837669",,Male,,112.482659442341
Carrer de Sant Adrià,"46837704",,Male,,302.309766247749
Carrer de Sant Adrià,"46837705",,Male,,217.366808856057
Carrer de Joan Torras,"46837920",,Male,,169.371903260058
Carrer del Doctor Balari i Jovany,"46837924",,Male,,86.593506676264
Carrer de l'Abat Odó,"46837964",,Male,,33.2901878741091
Carrer de Sòcrates,"46837967",,Male,,65.1187925115633
Carrer del Pare Secchi,"46838011",,Male,,60.5055127360741
Carrer d'Arquímedes,"46838041",,Male,,149.986856464695
Carrer de Sant Marià,"46838054",,Male,,162.524737545578
Plaça de Mossèn Clapés,"47044933",,Male,,64.7829034234787
Passeig de Santa Coloma,"47044936",https://es.wikipedia.org/wiki/Columba_de_Sens,Female,,76.7029669919409
Passeig de Santa Coloma,"47044938",https://es.wikipedia.org/wiki/Columba_de_Sens,Female,,107.255646661568
Carrer del Beat Domènec Savio,"47085220",,Male,,40.8965118576889
Carrer de Salvador Espriu,"47123761",,Male,,25.0219612257542
Carrer de Jaume Fabra,"48174572",,Male,,98.7318134038843
Carrer de Samaniego,"48408428",,Male,,349.848510711583
Avinguda de Gaudí,"48525740",,Male,,330.378480950094
Carrer de Pere IV,"48719209",,Male,,274.116716313684
Carrer d'Andrade,"48875748",,Male,,134.142668895835
Camí de Sant Cugat,"49250954",,Male,,463.112813265184
Avinguda del Cardenal Vidal i Barraquer,"49424958",,Male,,254.795579411521
Avinguda del Cardenal Vidal i Barraquer,"49424968",,Male,,64.4860760417428
Carrer del Pare Mariana,"49424972",,Male,,74.3633309001337
Carrer de Juan de Mena,"49424984",,Male,,279.993374151797
Carrer de Jorge Manrique,"49424991",,Male,,330.937221942831
Carrer del Pare Mariana,"49424997",,Male,,202.319811473482
Carrer del Pare Mariana,"49425000",,Male,,204.145411644521
Jardins Frida Kahlo,"49425027",https://es.wikipedia.org/wiki/Frida_Kahlo,Female,,89.0702445004825
Jardins Frida Kahlo,"49425039",https://es.wikipedia.org/wiki/Frida_Kahlo,Female,,109.378138650155
Jardins Frida Kahlo,"49425043",https://es.wikipedia.org/wiki/Frida_Kahlo,Female,,55.3610624842722
Pas d'Isadora Duncan,"49425048",,Male,,339.261394660413
Carrer de Jorge Manrique,"49522728",,Male,,120.645774885114
Carrer del Duc de Rivas,"49522729",,Male,,21.3630284007984
Carrer de Sant Crispí,"49527808",,Male,,102.531527113013
Carrer de la Mare de Déu dels Àngels,"49527810",https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_los_%C3%81ngeles_(Getafe),Female,,97.018959654295
Carrer Salvador Cardenal,"49582362",,Male,,168.924534391525
Carrer de Juan Ramón Jiménez,"49804043",,Male,,85.6095480824837
Carrer d'Alfons XII,"49844253",,Male,,579.708050077071
Camí Antic de Sant Llàtzer,"49930285",,Male,,44.0118226559495
Camí de Cal Notari,"50147869",,Male,,34.7287895474408
Carrer Major del Rectoret,"51496722",,Male,,18.6296272826118
Carrer Major del Rectoret,"51496723",,Male,,1275.8930012355
Carrer Teodor Roviralta,"52438195",,Male,,161.018595461622
Carrer de Roman Macaya,"52513560",,Male,,264.702145581497
Carrer de Roman Macaya,"52513561",,Male,,30.789585806537
Carrer de Josep Bertrand,"52514914",,Male,,210.799089033484
Carrer d'Ignasi Iglésias,"52516530",,Male,,447.486313467227
Carrer del Concili de Trento,"52640997",,Male,,116.724006610865
Carrer de Lázaro Cárdenas,"53357021",,Male,,200.425293643718
Carrer dels Valero,"53357023",,Male,,260.230023763066
Carrer d'Alfons XII,"53725386",,Male,,125.988072381119
Plaça de Pau Vila,"54171663",,Male,,8.71928876989237
Carrer de Matilde Díez,"54514984",https://es.wikipedia.org/wiki/Matilde_D%C3%ADez,Female,,94.1887324469786
Carrer Cardenal Reig,"54648005",,Male,,299.333016634733
Carrer de Baldiri Reixac,"54648006",,Male,,54.1362891249241
Carrer de Castelló,"54678282",,Male,,59.5368432528252
Carrer de Castelló,"54678283",,Male,,37.11032554002
Camí de Sir Edmund Hillary,"54751215",,Male,,15.0502155805382
Passeig de Joan de Borbó,"54754611",,Male,,107.35073991619
Passatge de Santa Clara,"54844671",https://es.wikipedia.org/wiki/Clara_de_As%C3%ADs,Female,,23.1098094448099
Passatge de Santa Clara,"54844714",https://es.wikipedia.org/wiki/Clara_de_As%C3%ADs,Female,,7.36352669878546
Carrer de Pedro i Pons,"54847780",,Male,,268.27733928612
Carrer de Miret i Sans,"54856673",,Male,,32.2433886389569
carrer del Doctor Joaquim Albarran,"54856712",,Male,,57.7681493907061
carrer del Doctor Joaquim Albarran,"54856713",,Male,,46.6967439285967
carrer del Doctor Joaquim Albarran,"54856714",,Male,,33.7113212133678
carrer del Doctor Joaquim Albarran,"54856715",,Male,,34.3245968428844
Carrer de Miret i Sans,"54856717",,Male,,41.5953440628322
Avinguda de Pompeu Fabra,"54873791",,Male,,377.267337143148
Carrer de Rafael Batlle,"55037926",,Male,,205.353792604842
Carrer de Maria Auxiliadora,"55037930",,Female,,83.9671622255385
Carrer d'Àngel Guimerà,"55038195",,Male,,238.830907051013
Carrer de José de Agulló,"55038196",,Male,,71.2321914010671
Plaça de Joaquim Pena,"55065734",,Male,,192.578723727624
Carrer del Doctor Roux,"55065740",,Male,,440.713391029142
Carrer de Maria Barrientos,"55800846",https://es.wikipedia.org/wiki/Mar%C3%ADa_Barrientos,Female,,182.73262522025
Avinguda del Cardenal Vidal i Barraquer,"55896961",,Male,,65.3472467644299
Carrer d'Antoni de Capmany,"56688065",,Male,,112.243588857112
Plaça del Doctor Ignasi Barraquer,"58401268",,Male,,96.0583321592586
Plaça de Jaume II,"58717297",,Male,,128.474239677544
Carrer de Domínguez i Miralles,"58760600",,Male,,127.240376463382
Carrer del Doctor Francesc Darder,"58760601",,Male,,204.082648977235
Carrer d'en Fontrodona,"59837818",,Male,,150.531122514244
Carrer del Mestre Dalmau,"61854794",,Male,,182.033552711892
Carrer de Pierre de Coubertin,"61885593",,Male,,15.6203325677403
Carrer de Can Valero,"61892221",,Male,,50.2257717734511
Carrer de Mir Geribert,"61936333",,Male,,79.5964784791949
Carrer d'en Robador,"62125871",,Male,,145.587098070699
Carrer de Sant Rafael,"62126122",,Male,,138.104210199923
Carrer de Sant Josep Oriol,"62173510",,Male,,54.6966434798479
Carrer de Sant Pau,"62213293",,Male,,120.646894248562
Carrer d'Eduard Toda,"64045669",,Male,,248.385891751141
Carrer del Doctor Letamendi,"64045671",,Male,,246.176706458312
Avinguda de Mistral,"66707028",,Male,,331.718541179307
Plaça de Sant Francesc Xavier,"66711205",,Male,,72.9585502477204
Carrer de Roc Boronat,"67487960",,Male,,82.9863669072167
Avinguda del Doctor Marañón,"68506239",,Male,,724.927708878468
Carrer d'Arístides Maillol,"68506240",,Male,,19.9966355436521
Carrer d'Arístides Maillol,"68506249",,Male,,218.884680878213
Ronda de Sant Pere,"68506254",,Male,,111.008506865252
Passeig de Sant Gervasi,"68506256",,Male,,167.017012041086
Passeig de Sant Joan,"68506263",,Male,,273.42770857668
Carrer de Balmes,"68506265",,Male,,140.752141564996
Carrer de Miquel dels Sants Oliver,"68668239",,Male,,221.463836571168
Avinguda de J. V. Foix,"70542379",,Male,,139.981861455688
Avinguda de J. V. Foix,"70542380",,Male,,136.762095963462
Avinguda de J. V. Foix,"70542382",,Male,,222.08739073112
Carrer de Francesc Alegre,"71211360",,Male,,117.505306377225
Carrer de Montserrat de Casanovas,"71212005",,Female,,345.721936985465
Carrer d'Albert Llanas,"71213823",,Male,,408.195508408923
Carrer de Josep Ciurana,"71214957",,Male,,216.975956588987
Carrer de Los Castillejos,"71214960",,Male,,48.9786556462181
Carrer del Doctor Cadevall,"71267084",,Male,,150.935555562533
Carrer d'Ercilla,"71267142",,Female,,20.3427675014091
Avinguda de la Mare de Déu de Montserrat,"71402934",https://es.wikipedia.org/wiki/Virgen_de_Montserrat,Female,,83.681994429926
Plaça de Dante,"72086458",,Male,,58.3512904137786
Carrer de Sant Ferriol,"72588042",,Male,,97.1197809006356
Avinguda de Can Baró,"72679719",,Male,,15.7427947100198
Passatge d'en Xinxó,"72747458",,Male,,81.2992680661944
Carrer de Bernat Bransi,"72747474",,Male,,222.32783850324
Passatge de Marí,"72747476",,Male,,75.9963381993597
Carrer de Calderón de la Barca,"72747485",,Male,,211.688645333529
Carrer de Lluís Marià Vidal,"72747489",,Male,,64.7367825113868
Carrer de Beatriu,"72747499",,Female,,89.0799859946196
Passeig de Joan Salvat Papasseit,"74060615",,Male,,119.173285474822
Carrer Miquel Boera,"74060616",,Male,,94.4049674033498
Carrer de Trelawny,"74070542",,Male,,119.050316806215
carrer del Doctor Giné i Partagàs,"74070549",,Male,,99.5047360784669
Carrer Pérez Galdós,"74139559",,Male,,62.643714093743
Carrer de García Mariño,"74174823",,Male,,215.531016537842
Passeig de Sant Gervasi,"74174824",,Male,,22.9290965703312
Plaça del Doctor Letamendi,"74387522",,Male,,86.8971932073604
Carrer de Josefa Rosich,"74399669",,Female,,77.1217194266275
Carrer de Pérez Galdós,"74607495",,Male,,73.1170161674485
Passeig de Joan de Borbó,"74975037",,Male,,48.4771811223925
Passeig de Joan de Borbó,"74975048",,Male,,8.63408277612503
Passeig de Joan de Borbó,"75348583",,Male,,52.922081295205
Carrer de Josefa Rosich,"75507924",,Female,,101.765058583899
Carrer de la Mare de Déu de Port,"76168856",,Female,,115.212634834354
Carrer de la Mare de Déu de Port,"76168860",,Female,,88.4129887394016
Passeig de Santa Madrona,"76168861",https://es.wikipedia.org/wiki/Madrona,Female,,152.41061032518
Passeig de Santa Madrona,"76168862",https://es.wikipedia.org/wiki/Madrona,Female,,144.187417849809
Avinguda de Francesc Ferrer i Guàrdia,"76168865",,Male,,90.023425603396
Avinguda de Francesc Ferrer i Guàrdia,"76168866",,Male,,495.795675580254
Carrer de Sant Fructuós,"76168871",,Male,,281.730953334299
Carrer de Dolors Lleonart,"76791976",,Female,,153.104781039434
Carrer de Miret i Sans,"78455632",,Male,,181.416719269027
Carrer de Miret i Sans,"78455636",,Male,,15.5598086092515
Passeig de Josep Carner,"79304108",,Male,,99.9948042466892
Carrer de Juan Gris,"79766964",,Male,,195.394859198603
Carrer de Lorena,"81351018",,Female,,234.060522421548
Carrer de Sant Gaudenci,"81455745",,Male,,182.770013445474
Carrer de Carles Collet,"81464192",,Male,,196.489936247742
Carrer de Rembrandt,"81464193",,Male,,72.0398624297949
Carrer del Pintor Josep Pinos,"81967051",,Male,,191.844595736956
Carrer de Sant Bernabe,"81999606",,Male,,91.7638101658664
Carrer de Fatima,"82204464",,Female,,75.1217823416176
Carrer de Sant Iscle,"82541952",,Male,,100.012358799568
Carrer del Nil,"82541953",,Male,,31.8975561788792
Passatge de Porta,"82542244",,Male,,165.958683402302
Carrer Mare Deu Desamparats,"82573101",https://es.wikipedia.org/wiki/Virgen_de_los_Desamparados,Female,,5.09085061441835
Carrer Cardenal Reig,"82575561",,Male,,8.59249164200456
Passatge del Doctor Pi i Molist,"82596596",,Male,,88.9775702532346
Carrer d'Antoni de Capmany,"82631913",,Male,,64.970139003061
Carrer d'Antoni de Capmany,"82632833",,Male,,73.4380519247449
Carrer d'Antoni de Capmany,"82632837",,Male,,48.4457394836743
Carrer d'Antoni de Capmany,"82632838",,Male,,97.793942831345
Passatge Sant Ramon Nonat,"82650476",,Male,,105.833275551231
Passatge Jordi Ferran,"82650821",,Male,,122.095112319364
Passatge Pere Rodríguez,"82650823",,Male,,1.37667268713582
Passatge Vicent Martín,"82651934",,Male,,88.6418205284087
Carrer de Feliu i Codina,"83223141",,Male,,173.506800412792
Carrer de Chapí,"83223143",,Male,,97.6108045445307
Carrer de Feliu i Codina,"83223145",,Male,,93.5824808254209
Carrer de Teodora Lamadrid,"83675737",https://es.wikipedia.org/wiki/Teodora_Lamadrid,Female,,434.979017834724
Carrer del Pintor Gimeno,"84034904",,Male,,73.1385962536458
Carrer de Josep Balari,"84036382",,Male,,226.27464493358
Carrer de Dolors Aleu,"84077093",https://es.wikipedia.org/wiki/Dolores_Aleu_Riera,Female,,3.92332825271303
Carrer del Comte de Sert,"84277821",,Male,,113.610027975207
Carrer d'Isaac Newton,"84277822",,Male,,209.590380250108
Carrer d'Adrià Margarit,"84277825",,Male,,135.444112111622
Carrer de Miguel Hernández,"84506070",,Male,,25.9801578472345
Carrer d'Andrade,"85682429",,Male,,216.768573155615
Carrer d'Evarist Arnús,"86057114",,Male,,446.638399929925
Carrer del Doctor Ibáñez,"86059555",,Male,,78.6008231675137
Carrer d'Elisenda de Pinós,"86070442",https://es.wikipedia.org/wiki/Elisenda_de_Pin%C3%B3s,Female,,62.769258815815
Carrer de Rossend Nobas,"86255366",,Male,,33.1043712981856
Carrer del Concili de Trento,"86255368",,Male,,268.796846943424
Carrer d'Edison,"86255370",,Male,,99.2507612382968
Carrer de la Maria Victòria,"86256162",,Female,,36.1138647929072
Carrer de Dalmau,"86256165",,Male,,78.0314645766527
Carrer d'Amàlia Garcia,"86259370",,Female,,13.2979636299049
Carrer de Joan Sales,"86273080",,Male,,208.05924437634
Plaça Mossèn Ferran Palau,"86273086",,Male,,62.4034446278051
Carrer d'Enric Granados,"86301093",,Male,,737.009968711158
Ronda del General Mitre,"86330626",,Male,,233.51536761114
Ronda del General Mitre,"86331333",,Male,,294.395223386497
Ronda del General Mitre,"86331334",,Male,,207.571147666365
Ronda del General Mitre,"86331339",,Male,,219.671300220334
Carrer de la Mare de Déu del Coll,"86332202",,Female,,375.134435562134
Passatge d'Isabel,"86332204",,Female,,47.4516513562408
Carrer de Dolors Lleonart,"86941234",,Female,,90.6182012754011
Avinguda de Josep Tarradellas,"87031378",,Male,,38.5132136866181
Carrer de Sant Baltasar,"87111186",,Male,,127.725026147375
Carrer Llorens i Artigas,"87408929",,Male,,204.33209278359
Carrer de Porta,"87504597",,Male,,250.911108343304
Carrer de Felip Bertran i Güell,"90060533",,Male,,123.525961580169
Carrer de Garcilaso,"90060539",,Male,,423.886821196973
Carrer d'Alexandre Galí,"90060543",,Male,,183.203138203047
Carrer de Can Ros,"90062715",,Male,,308.797994399866
Carrer del Cardenal Tedeschini,"90062716",,Male,,148.585556194175
Carrer del Cardenal Tedeschini,"90062718",,Male,,76.1791495326932
Carrer del Pare Roldós,"90264098",,Male,,88.4252770764966
Carrer de Sant Pere,"90264100",,Male,,58.2717383985359
Carrer de Santa Joaquima de Vedruna,"90264101",https://es.wikipedia.org/wiki/Joaquina_de_Vedruna,Female,,76.4959071603196
Carrer del Doctor Valls,"90264102",,Male,,108.17031948385
Carrer de Sant Alexandre,"90264605",,Male,,251.417094849288
Baixada de Rivero,"90265353",,Male,,57.9700769320943
Baixada de Can Mateu,"90265356",,Male,,134.857048782433
Carrer de Frederic Mompou,"92701027",,Male,,197.411254416353
Carrer de Sant Adrià,"93661449",,Male,,7.98162305396141
Carrer Bartomeu Pi,"93736055",,Male,,210.477072669773
Carrer Bartomeu Pi,"93739081",,Male,,43.6039560512605
Plaça de la Bella Dorita,"93994367",https://es.wikipedia.org/wiki/La_Bella_Dorita,Female,,42.1458662818588
Carrer de Lluís Sagnier,"94395861",,Male,,342.19364293167
Carrer de Santa Rosa,"94826304",https://es.wikipedia.org/wiki/Rosa_de_Lima_(santa),Female,,50.2082746080688
Carrer de Joan I,"95427353",,Male,,74.903390651466
Avinguda Manuel Azaña,"96736895",,Male,,64.4819173186755
Avinguda Manuel Azaña,"96736910",,Male,,104.497137344233
Avinguda Manuel Azaña,"96736912",,Male,,8.85067983980728
Avinguda Manuel Azaña,"96736958",,Male,,77.3337750109662
Carrer del Doctor Letamendi,"97301968",,Male,,134.313767248124
Carrer de Goya,"98746956",,Male,,141.786333103742
Carrer de Ramon Batlle,"100024206",,Male,,327.137713987122
Carrer dels Germans Desvalls,"100658170",,Male,,316.216075346306
Placeta de Rafaela Serrano,"101280130",,Female,,28.6116973864128
Plaça del Doctor Cararach Mauri,"101280131",,Male,,57.5996214715712
Carrer de Sant Francesc,"104692945",,Male,,110.874575616761
Carrer de Teodor Roviralta,"106405182",,Male,,177.116963014601
Carrer de Gustavo Bécquer,"106409535",,Male,,134.466875002692
Carrer de Gustavo Bécquer,"106409709",,Male,,86.8157268947025
Carrer d'Eduard Fontserè,"106487327",,Male,,329.502876437756
Plaça d'Emili Mira,"106488471",,Male,,126.685364268127
Carrer de Mossèn Vives,"106488474",,Male,,14.4154346666096
Carrer de Jules Verne,"106492341",,Male,,100.773325327395
Carrer d'Horaci,"107323661",,Male,,90.5376581270886
Carrer de Sant Delfí,"107323665",,Male,,79.9344980145299
Carrer de Teodor Roviralta,"107323669",,Male,,97.8306026123675
Carrer d'Horaci,"107323670",,Male,,195.574983993186
Carrer de Bertrand i Serra,"107323671",,Male,,203.427406292519
Passatge Lluis Pellicer,"108166018",,Male,,133.10669904236
Carrer de Galileu,"109411472",,Male,,197.259843989263
Passeig Marítim de Gabriel Roca,"110220242",,Male,,491.394420656401
Ronda de Sant Antoni,"110278525",,Male,,181.410301024736
Carrer de Jaume Huguet,"113952178",,Male,,65.1242462973514
Carrer dels Germans Desvalls,"113979950",,Male,,227.74234742052
Carrer dels Germans Desvalls,"113980051",,Male,,37.1637745330636
Avinguda Arturo Mundet,"114013283",,Male,,153.031453198516
Carrer de Josep Maria Lladó,"114188992",,Male,,188.630661858146
Avinguda d'Adrià Gual,"114405703",,Male,,9.159227451472
Carrer de Ramon Llull,"114554083",,Male,,15.9385831872824
Carrer de Llull,"114570975",,Male,,251.70156735779
Passatge de Feliu,"114576792",,Male,,322.031277363036
Passatge de Sant Jaume,"114576794",,Male,,100.753360715893
Carrer de Gaspar Casadó,"114608766",,Male,,564.29751637098
Carrer de Valentí Iglésias,"114683235",,Male,,127.768685142257
Carrer de Santa Marta,"114702094",https://es.wikipedia.org/wiki/Marta_de_Astorga,Female,,142.470834244278
Carrer Major de Can Caralleu,"114720146",,Male,,35.0212319537581
Passatge d'Isabel Ribó,"114794697",,Female,,88.3599038592166
Carrer de Grau,"114796322",,Male,,159.191416711947
Carrer de Valentí Iglesias,"114814193",,Male,,94.1936948724065
Carrer del Doctor Balari i Jovany,"115308156",,Male,,156.680699790971
Passatge de Santa Eulàlia,"115319554",https://es.wikipedia.org/wiki/Eulalia_de_Barcelona,Female,,104.359601049605
Carrer de Pardo,"115319563",,Male,,351.955806900322
Passatge de Salvador Riera,"115319566",,Male,,127.818883821141
Carrer de Campo Florido,"115319569",,Male,,223.840853249764
Carrer de Rafael Capdevila,"115321283",,Male,,80.1065538217924
Passatge de Joan Casas,"115321289",,Male,,103.992383684573
Carrer d'en Grassot,"115321291",,Male,,535.231889743758
Passatge de Mariner,"115325228",,Male,,135.224760505828
Carrer de Santa Eulàlia,"115325230",https://es.wikipedia.org/wiki/Eulalia_de_Barcelona,Female,,153.446371436681
Carrer de Lluís Vives,"115325242",,Male,,85.1796536627693
Passatge Lluisa Vidal,"115798768",https://es.wikipedia.org/wiki/Llu%C3%AFsa_Vidal,Female,,62.4117165922958
Passatge Graziella Pareto,"115798769",https://es.wikipedia.org/wiki/Graziella_Pareto,Female,,60.8684598932084
Carrer d'Andrade,"115799301",,Male,,63.764085946457
Carrer del Concili de Trento,"115799304",,Male,,89.7230294019254
Carrer del Concili de Trento,"115799305",,Male,,196.223906593687
Carrer de Sancho d'Avila,"115801086",,Male,,667.102737419608
Passatge de Sant Joan de Malta,"115801627",,Male,,183.07248875044
Carrer de Rita Bonnat,"116315067",,Female,,97.3276946375847
Passeig de Sant Joan,"116315093",,Male,,99.4601471685308
Carrer del Comte Borrell,"116315114",,Male,,133.985241955194
Passeig de Lluís Companys,"116349430",,Male,,31.9195525197351
Passeig de Lluís Companys,"116349435",,Male,,4.71649913773138
Carrer de Garcilaso,"116378808",,Male,,188.885021977151
Carrer d'Anna M. Martínez Sagi,"116378811",https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Mart%C3%ADnez_Sagi,Female,,84.1092488256557
Carrer de Felip Bertran i Güell,"116378813",,Male,,26.9664759229935
Carrer de Sant Mateu,"116405728",,Male,,89.7224394057857
Carrer de Sòcrates,"116558926",,Male,,417.542312599481
Carrer de Manel Ballbé,"116801392",,Male,,422.336487261903
Carrer d'Enric Casanovas,"116892625",,Male,,213.549431034218
Carrer de Joaquim Valls,"116893408",,Male,,31.0630143168258
Avinguda de Can Marcet,"118197659",,Male,,344.688372847966
Carrer de Jordà,"119962891",,Male,,7.13482407424994
Carrer del Marquès de Campo Sagrado,"120328525",,Male,,132.644825422335
Carrer d'en Panxampla,"120443017",,Male,,48.7988108133197
Carrer de Can Basseda,"120443025",,Male,,235.322961784315
Carrer de Gabriel Ferrater,"120443035",,Male,,188.141586149875
Carrer de Can Basseda,"120443056",,Male,,111.171467166415
camí de Can Balasch,"120461297",,Male,,245.76571610927
Carrer de Damià Forment,"121189291",,Male,,23.1694442559947
Carrer del Riu de la Plata,"121189297",,Male,,159.819043037161
Carrer de Jaume Cascalls,"121189301",,Male,,74.0260895457866
Carrer de Gustavo Bécquer,"121241915",,Male,,31.4167323516974
Carrer de la Mare de Déu dels Àngels,"122117998",https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_los_%C3%81ngeles_(Getafe),Female,,178.456948593103
Carrer de Fernán Caballero,"122157060",,Male,,65.8987039159937
Carrer de Juan de Ávila,"122157061",,Male,,14.7010038877705
Carrer de Sant Crispí,"122157062",,Male,,318.276650367063
Camí de Sant Genís a Horta,"122157069",,Male,,33.4598822288701
Camí de Sant Genís a Horta,"122157072",,Male,,283.895170837357
Carrer de Quevedo,"122475979",,Male,,51.1109332217712
Carrer de Pere Serafí,"122475982",,Male,,138.29667522089
Carrer de Verdi,"122529513",,Male,,135.516433661317
Carrer de la Mare de Déu dels Desamparats,"122529515",https://es.wikipedia.org/wiki/Virgen_de_los_Desamparados,Female,,53.975977044128
Carrer de Ramón y Cajal,"122529516",,Male,,66.9773605735975
Carrer de la Mare de Déu dels Desamparats,"122529519",https://es.wikipedia.org/wiki/Virgen_de_los_Desamparados,Female,,71.885196057602
Carrer Pérez Galdós,"122598864",,Male,,35.9666967874064
Carrer Pérez Galdós,"122598867",,Male,,34.8439268145505
Carrer d'Otília Castellví,"122598879",https://ca.wikipedia.org/wiki/Otilia_Castellv%C3%AD,Female,,157.636427366548
Camí vell de Santa Creu d'Olorda a Vallvidrera,"122725250",,Female,,317.807115009613
Passeig de Sant Francesc,"123160152",,Male,,335.794638942989
Passatge Pearson,"123160153",,Male,,154.61020381047
Avinguda de la Mare de Déu de Lorda,"123160154",https://ca.wikipedia.org/wiki/Nostra_Senyora_de_Lorda,Female,,520.329736570879
Carrer de Francesc Carbonell,"123161133",,Male,,46.3026749413782
Carrer de Francesc Carbonell,"123161134",,Male,,73.0411489004055
Carrer de Francesc Carbonell,"123161135",,Male,,123.443702760002
Carrer de Lluís Nicolau i d'Olwer,"123162834",,Male,,98.5240268932934
Camí del Mas Guimbau,"123165129",,Male,,14.5823883751424
Camí del Mas Guimbau,"123165171",,Male,,25.4874769895718
Carrer de l'Abat Teodor,"123165180",,Male,,23.1996313975539
Plaça d'Alfonso Comín,"123189756",,Male,,67.8665187670497
Passeig de Claudi Güell,"123212211",,Male,,176.509699406349
Carrer de Can Falgàs,"123214353",,Male,,78.1296328410547
Carrer de Can Falgàs,"123214360",,Male,,68.5169149598485
Carrer d'en Puig d'Óssa,"123214370",,Male,,145.165388665056
Carrer d'Eduard Toldrà,"123214371",,Male,,129.796146298256
Carrer d'en Puig d'Óssa,"123214376",,Male,,64.1786975459127
Carrer de Martí i Julià,"123247347",,Male,,125.38565606838
Carrer de Josep Irla i Bosch,"123247351",,Male,,82.6129964004312
Plaça de Joan Llongueras,"123257331",,Male,,101.415673805607
Plaça de Wagner,"123257332",,Male,,87.45921343166
Carrer de Can Ràbia,"123268587",,Male,,302.168229185292
Carrer de Jacinto Benavente,"123269345",,Male,,223.865614412212
Passeig de la Reina Elisenda de Montcada,"123271693",https://es.wikipedia.org/wiki/Elisenda_de_Moncada,Female,,223.103890407089
Carrer de Jordi Girona,"123281152",,Male,,10.4926538996735
Carrer de Maria,"123341644",,Female,,87.6458338600573
Carrer de Mozart,"123341645",,Male,,148.835685399554
Carrer de Guillem Tell,"123366838",,Male,,214.897875439248
Carrer de Robert Gerhard,"123385018",,Male,,84.5925892691689
Carrer de Gràcia,"123527817",,Female,,78.5259995474443
Carrer de Sant Pere Màrtir,"123527820",,Male,,26.9547971929758
Carrer de Santa Teresa,"123527822",https://es.wikipedia.org/wiki/Teresa_de_Jes%C3%BAs,Female,,120.389524613518
